image,layer,step,token,target_type,target,obj_iou,iou_hard,io_ratio,wdp,func_iou,f1_iou
000000010363,28,10,a,object,3,0.1245186387004711,0.06651380733058275,0.5737405238140343,0.057345618675716276,0.7993311036789298,0.21547144808353572
000000010363,28,10,a,object,1,0.13962410300629904,0.07480453669762595,0.5426983658318533,0.05980333584843904,0.7993311036789298,0.23772356244810697
000000010363,28,10,a,object,2,0.0001937046004842615,0.0,0.03189876141488841,0.17206086039533952,0.7993311036789298,0.0003873153415363697
000000010363,28,11,car,object,3,0.41108997198104397,0.15346831456453744,0.8741162063725643,0.0065866720105744545,0.705685618729097,0.5195319160697266
000000010363,28,11,car,object,1,0.4627667465702618,0.17441774552380326,0.8604368674957421,0.007226585669462419,0.705685618729097,0.558975012724664
000000010363,28,11,car,object,2,0.002717555407935262,0.0,0.01471079921140859,0.1626069171392943,0.705685618729097,0.005414260803716937
000000010363,28,12,in,object,3,0.17584853158468058,0.10617426089204002,0.44762961937760815,0.04480392295199671,0.6254180602006689,0.27451249968572033
000000010363,28,12,in,object,1,0.13761338348752358,0.08030253454481387,0.3587085330529729,0.05318065619928458,0.6254180602006689,0.2255893805435048
000000010363,28,12,in,object,2,0.09347972972972973,0.08617770826951292,0.08982971058057922,0.12729748951579659,0.6254180602006689,0.16264874382576877
000000010363,28,12,in,relation_inside,3__1,0.13761338348752358,0.08030253454481387,0.3587085330529729,0.05318065619928458,0.6254180602006689,0.2255893805435048
000000010363,28,12,in,relation_inside,3__2,0.09347972972972973,0.08617770826951292,0.08982971058057922,0.12729748951579659,0.6254180602006689,0.16264874382576877
000000010363,28,12,in,relation_inside,1__3,0.17584853158468058,0.10617426089204002,0.44762961937760815,0.04480392295199671,0.6254180602006689,0.27451249968572033
000000010363,28,12,in,relation_inside,1__2,0.09347972972972973,0.08617770826951292,0.08982971058057922,0.12729748951579659,0.6254180602006689,0.16264874382576877
000000010363,28,12,in,relation_inside,2__3,0.17584853158468058,0.10617426089204002,0.44762961937760815,0.04480392295199671,0.6254180602006689,0.27451249968572033
000000010363,28,12,in,relation_inside,2__1,0.13761338348752358,0.08030253454481387,0.3587085330529729,0.05318065619928458,0.6254180602006689,0.2255893805435048
000000010363,28,13,a,object,3,0.1401908054808554,0.05448062468460333,0.5493256216208868,0.06255071855534525,0.7892976588628763,0.23809284096552283
000000010363,28,13,a,object,1,0.15627350011101004,0.061242312055890605,0.513801952233534,0.06525717669378614,0.7892976588628763,0.2608927030172546
000000010363,28,13,a,object,2,0.0017534938364691648,0.0,0.036402263074318764,0.16995746631991793,0.7892976588628763,0.0034992138630550035
000000010363,28,14,garage,object,3,0.057062092175828964,0.004560474598542967,0.432581307154119,0.04276415618024381,0.822742474916388,0.10672235334220032
000000010363,28,14,garage,object,1,0.06344815517775175,0.005107524942468205,0.4213118604606336,0.0458940701578081,0.822742474916388,0.11781097756422265
000000010363,28,14,garage,object,2,0.0,0.0,0.01161129098108471,0.18953101078804097,0.822742474916388,0.0
000000010363,28,15,.,object,3,0.059534320776991834,0.0380986291614741,0.296381069580028,0.07111623088129301,0.6588628762541806,0.10920129974077789
000000010363,28,15,.,object,1,0.06063151546480572,0.041853105201709206,0.2649428740403988,0.07816391860927754,0.6588628762541806,0.11104424198595894
000000010363,28,15,.,object,2,0.008072939333275306,0.0,0.031785504464307494,0.17604846644761019,0.6588628762541806,0.01595044052106329
000000010363,28,16,The,object,3,0.0890141997311985,0.04972253772513387,0.41168119357482336,0.06271161045893149,0.7692307692307693,0.1595639096247949
000000010363,28,16,The,object,1,0.09497267971073393,0.054617604093231485,0.381981135637826,0.07044073690583572,0.7692307692307693,0.16907108519244152
000000010363,28,16,The,object,2,0.007950570869478129,0.0036415530731755325,0.030308178177675248,0.15789823509402082,0.7692307692307693,0.015738472941111883
000000010363,28,17,cat,object,3,0.15861764977712056,0.10954971507313362,0.7634460076444054,0.016753432372959162,0.8762541806020067,0.26861177327350355
000000010363,28,17,cat,object,1,0.04663820170074595,0.013739897134459956,0.37273434069498224,0.03437241153047783,0.8762541806020067,0.08856269701580864
000000010363,28,17,cat,object,2,0.6072821846553966,0.6660230704490321,0.3935645345994172,0.06900788797103909,0.8762541806020067,0.7173852499626222
000000010363,28,18,has,object,3,0.3173023884384136,0.14439280719845182,0.8317214944112384,0.011070415152813635,0.745819397993311,0.4451988085415375
000000010363,28,18,has,object,1,0.2917256037502499,0.12320301576633991,0.7090122987368344,0.01571404612822086,0.745819397993311,0.41940275130740245
000000010363,28,18,has,object,2,0.1052515410931908,0.12435686918445539,0.12418216931022745,0.14582644460628544,0.745819397993311,0.18447026542875128
000000010363,28,19,a,object,3,0.1832111069726821,0.07998642606196103,0.5926271742232664,0.05833475396062358,0.7658862876254181,0.2956890944379202
000000010363,28,19,a,object,1,0.19468597656584086,0.08993715397276672,0.5587706993334639,0.06077083355252937,0.7658862876254181,0.3104551846919709
000000010363,28,19,a,object,2,0.020521335418245128,0.0,0.03489138232082774,0.1592174966874147,0.7658862876254181,0.03997166085386007
000000010363,28,20,striped,object,3,0.11109518055015054,0.07488813316627886,0.5429285469144743,0.04833436645313844,0.8795986622073578,0.19727420918980307
000000010363,28,20,striped,object,1,0.025239271380055574,0.006308886711389161,0.25503558215797056,0.060323856600955204,0.8795986622073578,0.04907050979387488
000000010363,28,20,striped,object,2,0.43798382934801305,0.4951083337601803,0.28980464964387603,0.12816595028627498,0.8795986622073578,0.5847831051673898
000000010363,28,21,coat,object,3,0.26438553900662687,0.16306204942284452,0.7197990777159524,0.01933215694029657,0.7658862876254181,0.393079289828913
000000010363,28,21,coat,object,1,0.21135006466881312,0.11270785074582823,0.5703821207051555,0.025840107026329193,0.7658862876254181,0.33128140605611167
000000010363,28,21,coat,object,2,0.15772066534372328,0.21719788559166797,0.15151961367355327,0.1328260903889607,0.7658862876254181,0.26157467627022307
000000010363,28,22,and,object,3,0.06379472693032015,0.023618743017868586,0.2532722894051566,0.08323701511746474,0.6789297658862876,0.11663043144122207
000000010363,28,22,and,object,1,0.056168197071549575,0.023271496631346276,0.21184685593421973,0.08965842904221903,0.6789297658862876,0.10375286780716947
000000010363,28,22,and,object,2,0.026099348077333065,0.007408159123198701,0.04166738385788473,0.18307999428867314,0.6789297658862876,0.05026636185365473
000000010363,28,23,is,object,3,0.27046293426502493,0.1401727599436994,0.8377662432719152,0.015498627375540098,0.802675585284281,0.4045964059701398
000000010363,28,23,is,object,1,0.28536213907773467,0.15907082336725178,0.7678208251271935,0.022244897415279664,0.802675585284281,0.4210391181730454
000000010363,28,23,is,object,2,0.03579086836003557,0.0,0.07052118792067068,0.13519364386804933,0.802675585284281,0.06852619108101138
000000010363,28,24,wearing,object,3,0.2383811038543535,0.07069666425349445,0.7728054312296513,0.015544779073969733,0.802675585284281,0.36759322341095996
000000010363,28,24,wearing,object,1,0.15836275390475393,0.025805149065675638,0.5629038279124279,0.02465416459653061,0.802675585284281,0.26453453726933107
000000010363,28,24,wearing,object,2,0.25449471150929276,0.25735491028731017,0.2116684474125898,0.11969227711333265,0.802675585284281,0.3864593852703818
000000010363,28,25,a,object,3,0.16690894759625013,0.0947102076410314,0.6153585075236655,0.05448409224645685,0.782608695652174,0.27513842359810237
000000010363,28,25,a,object,1,0.18526522735321965,0.1063982959647912,0.591891900260984,0.05664327126473906,0.782608695652174,0.2996055053914263
000000010363,28,25,a,object,2,0.004106154182723861,0.00011172685019663925,0.024520005000481845,0.15959854407062868,0.782608695652174,0.008169445307312137
000000010363,28,26,collar,object,3,0.13435244161358811,0.08098774333093006,0.691042937741584,0.025894596780402342,0.8929765886287625,0.2335640898958043
000000010363,28,26,collar,object,1,0.08674700618054453,0.051641303576077435,0.5025031517398522,0.03372768338224601,0.8929765886287625,0.15813244891369224
000000010363,28,26,collar,object,2,0.23965587873822203,0.19691964654389296,0.19106559804053877,0.09088540949789925,0.8929765886287625,0.37789326230067427
000000010363,28,27,.,object,3,0.06199152114666397,0.04922382472751294,0.29864461176695944,0.07144794220332316,0.6655518394648829,0.1134188645353259
000000010363,28,27,.,object,1,0.06767045704967165,0.054183431092151825,0.2796289223770987,0.0780713819113883,0.6655518394648829,0.12285004801662984
000000010363,28,27,.,object,2,0.0,0.0,0.019277629032495133,0.17886948428962962,0.6655518394648829,0.0
000000010363,28,28,The,object,3,0.10164873631887238,0.053333855318704694,0.4165561129508717,0.06333591845495028,0.7424749163879598,0.17881654365988525
000000010363,28,28,The,object,1,0.1081016731016731,0.05863904200722296,0.3893527825459377,0.07088643496960965,0.7424749163879598,0.18872558142171056
000000010363,28,28,The,object,2,0.00935288169868554,0.003793137643792146,0.02778659156523404,0.15966044014475977,0.7424749163879598,0.018473060120657372
000000010363,28,29,garage,object,3,0.10934599847144885,0.011469492314857941,0.4893560332735549,0.03609141752640806,0.7859531772575251,0.19198238365193762
000000010363,28,29,garage,object,1,0.12161177597582201,0.012851923801791875,0.48027412218183596,0.03863363637232743,0.7859531772575251,0.2106321126209299
000000010363,28,29,garage,object,2,0.0,0.0,0.009367435293525898,0.18658455908887883,0.7859531772575251,0.0
000000010363,28,30,has,object,3,0.3640277528229652,0.16522627335356888,0.8536558746880603,0.010002276354166164,0.7157190635451505,0.4825975838137082
000000010363,28,30,has,object,1,0.33906479190434563,0.146321495564811,0.7350818336025955,0.014138762525294042,0.7157190635451505,0.4601419221372014
000000010363,28,30,has,object,2,0.10012953367875647,0.1254548018615146,0.12012960551163383,0.14486386727651646,0.7157190635451505,0.17568116516134447
000000010363,28,31,various,object,3,0.10358309743042632,0.02421533705222125,0.49012310725478525,0.04171875053668365,0.7859531772575251,0.18304248371249038
000000010363,28,31,various,object,1,0.10820895522388059,0.026508592988000818,0.45980517954306693,0.045919845714798825,0.7859531772575251,0.1902276311565784
000000010363,28,31,various,object,2,0.01590916647272002,0.003094098883572568,0.03132024728910357,0.1530023493863283,0.7859531772575251,0.031187048586383354
000000010363,28,32,items,object,3,0.040623346739191844,0.01295928387111507,0.24595045084708844,0.0666527037275769,0.6989966555183946,0.07678424980391454
000000010363,28,32,items,object,1,0.0440709176856312,0.014318514406822426,0.23077456499926083,0.07210810459890395,0.6989966555183946,0.08291419294493789
000000010363,28,32,items,object,2,0.000870279347413064,0.0,0.015548605991274979,0.1622305028214984,0.6989966555183946,0.0017383943229868472
000000010363,28,33,",",object,3,0.04040075433718465,0.006566223347102505,0.172353777931649,0.1037597433852145,0.7090301003344481,0.07644561395549304
000000010363,28,33,",",object,1,0.044107603897726326,0.007289788993744036,0.16145942279140982,0.11053571227380722,0.7090301003344481,0.0830488731114598
000000010363,28,33,",",object,2,4.7774314140002626e-05,0.0,0.010989720705126453,0.1977835253370593,0.7090301003344481,9.554219066525756e-05
000000010363,28,34,including,object,3,0.10767069623884613,0.06239621049192824,0.5705826897712831,0.025904792326947052,0.8294314381270903,0.1905992039724832
000000010363,28,34,including,object,1,0.12093243753749973,0.07035854616895874,0.563727244903224,0.028809573633567113,0.8294314381270903,0.21108791727336954
000000010363,28,34,including,object,2,0.0,0.0,0.0069296935384817295,0.1608176406381571,0.8294314381270903,0.0
000000010363,28,35,a,object,3,0.21802318060693865,0.09889429931936186,0.6712605970891533,0.04662730720047119,0.7424749163879598,0.33706832589931435
000000010363,28,35,a,object,1,0.22398306172205826,0.10815790268507053,0.6278831489603506,0.04906267041413127,0.7424749163879598,0.344146996126247
000000010363,28,35,a,object,2,0.03665010078008401,0.009250231850284165,0.04473475557633464,0.14394309692106722,0.7424749163879598,0.06985215443655576
000000010363,28,36,bicycle,object,3,0.01860477974207638,0.014332591035540108,0.40952111827161525,0.03831119983767994,0.9565217391304348,0.03649962529089259
000000010363,28,36,bicycle,object,1,0.02102041135039745,0.016201507226374107,0.3956381686529516,0.042031912227000236,0.9565217391304348,0.04113680502110185
000000010363,28,36,bicycle,object,2,0.0,0.0,0.014116838943968285,0.16382670127429227,0.9565217391304348,0.0
000000010363,28,37,",",object,3,0.029921267904129085,0.0065207432219373035,0.17238747481872366,0.10420539336121801,0.7123745819397993,0.05743033783307375
000000010363,28,37,",",object,1,0.032699377234653285,0.007236664003539098,0.15979532852680814,0.11117163029890903,0.7123745819397993,0.06252857156097114
000000010363,28,37,",",object,2,1.2461990927670605e-05,0.0,0.012704502792955659,0.19772615325917975,0.7123745819397993,2.4923545852976475e-05
000000010363,28,38,a,object,3,0.23495139317878858,0.11887002714177304,0.7091733161158055,0.041060861567052,0.7491638795986622,0.35771642225236894
000000010363,28,38,a,object,1,0.2373543356563464,0.1221284325248424,0.6567478802266231,0.04347840712076894,0.7491638795986622,0.3604947018518192
000000010363,28,38,a,object,2,0.04550622261971532,0.03451616809979412,0.053975294254458545,0.13479091392470705,0.7491638795986622,0.08580068178857408
000000010363,28,39,box,object,3,0.004104468784746043,0.0,0.25409252697970924,0.062243707134749714,0.8595317725752508,0.008169924236799088
000000010363,28,39,box,object,1,0.003729166803206166,0.0,0.21799618699396894,0.0753840008678012,0.8595317725752508,0.007426114645929427
000000010363,28,39,box,object,2,0.002628120893561104,0.0,0.03681905276572724,0.13337748411286202,0.8595317725752508,0.005240219192047917
000000010363,28,40,",",object,3,0.029240245985300378,0.006654408021227022,0.17390930806563243,0.10422567679347579,0.7157190635451505,0.05618508610254125
000000010363,28,40,",",object,1,0.031966491535972814,0.007390456931131053,0.16129108950519547,0.1111034447245999,0.7157190635451505,0.061199597160782604
000000010363,28,40,",",object,2,0.0,0.0,0.012729138820622597,0.19807585220305804,0.7157190635451505,0.0
000000010363,28,41,and,object,3,0.08093929975575499,0.06515863619512312,0.3545146768323191,0.07021160663692523,0.7692307692307693,0.1464671648258323
000000010363,28,41,and,object,1,0.07319077434428793,0.05979894221557279,0.29186625601123267,0.07606248713293678,0.7692307692307693,0.13366371284980333
000000010363,28,41,and,object,2,0.035465772087367974,0.03231105254607484,0.0629939190414424,0.17618850036737999,0.7692307692307693,0.0678053446071505
000000010363,28,42,some,object,3,0.28851700315245826,0.2078094164082323,0.7071857905021001,0.02925021605769847,0.7290969899665551,0.41343157616746035
000000010363,28,42,some,object,1,0.30047505058065854,0.2226972098646417,0.6606636202029614,0.03140574786057737,0.7290969899665551,0.4255660532933057
000000010363,28,42,some,object,2,0.03862040780581787,0.029106792945787066,0.048636451102274866,0.14281477597445474,0.7290969899665551,0.07335517773651254
000000010363,28,43,tools,object,3,0.03794881716009601,0.012508567511994516,0.31259353005005197,0.05444294818365342,0.8394648829431438,0.07261500327925671
000000010363,28,43,tools,object,1,0.042190094032087865,0.01404802084258519,0.2972527673480189,0.05919705631347639,0.8394648829431438,0.08034231819235076
000000010363,28,43,tools,object,2,0.0,0.0,0.015708595030141603,0.16488771269059513,0.8394648829431438,0.0
000000010363,28,44,.,object,3,0.1117207498383969,0.04138436844351731,0.3704480937868205,0.06392113781629574,0.6555183946488294,0.19090529233091988
000000010363,28,44,.,object,1,0.12223121184517984,0.045980696656981596,0.3476058838239909,0.06964721187191956,0.6555183946488294,0.20604268287816985
000000010363,28,44,.,object,2,0.0,0.0,0.02316889411054241,0.17721425269844385,0.6555183946488294,0.0
000000010363,28,45,<|im_end|>,object,3,0.15377419397341133,0.07425453676165567,0.6435498668245976,0.04981415537964748,0.8294314381270903,0.25944755947281484
000000010363,28,45,<|im_end|>,object,1,0.17269135729399404,0.08408506437153163,0.6243543094392382,0.05143606303759728,0.8294314381270903,0.2858644499196132
000000010363,28,45,<|im_end|>,object,2,0.0,0.0,0.01947183431200444,0.20293120198879977,0.8294314381270903,0.0
000000011699,28,0,The,object,3,0.2907194838322455,0.31891897306447897,0.3265535830830734,0.058210481359186814,0.5498721227621484,0.38034769428833604
000000011699,28,0,The,object,1,0.14021047577127765,0.13089320033928514,0.1365496029013231,0.13623316624008977,0.5498721227621484,0.22344522846886067
000000011699,28,0,The,object,2,0.19312090530077428,0.21599465795145467,0.19209377913539974,0.09352643504444912,0.5498721227621484,0.2858487176503933
000000011699,28,1,image,object,3,0.09779244611213059,0.0579825996430696,0.24890045852707335,0.08057561998455078,0.7672634271099744,0.17347449956032152
000000011699,28,1,image,object,1,0.06595104174918799,0.07956351308401313,0.11720716465876631,0.13921301164971597,0.7672634271099744,0.12146169853060525
000000011699,28,1,image,object,2,0.0690154909290139,0.025150739241760964,0.13431403447537527,0.13185964463939678,0.7672634271099744,0.12663971541466942
000000011699,28,2,shows,object,3,0.12220881707244714,0.037502426180811656,0.2885937236510956,0.05781598854980806,0.7340153452685422,0.2095319216711577
000000011699,28,2,shows,object,1,0.014255388916693992,0.00025625329214298934,0.07814500523171508,0.17041518982405235,0.7340153452685422,0.027967615836313554
000000011699,28,2,shows,object,2,0.1481374252074889,0.055909251680056594,0.21087609351150574,0.08241209087693126,0.7340153452685422,0.2465222509071568
000000011699,28,3,two,object,3,0.24027622391111453,0.16801875059791446,0.44170536643587743,0.03759588662958477,0.7647058823529411,0.3656595289988267
000000011699,28,3,two,object,1,0.17412373150220561,0.22829587683595823,0.2304373430292024,0.11525080923058224,0.7647058823529411,0.2836583758584445
000000011699,28,3,two,object,2,0.14316790658254072,0.060905244262084886,0.21431792319937956,0.07449706644870682,0.7647058823529411,0.24118185074204307
000000011699,28,4,people,object,3,0.12909177205499586,0.03379433210277885,0.2885190523950594,0.058271413923556746,0.7877237851662404,0.22183013478782057
000000011699,28,4,people,object,1,0.1143773948611862,0.05883600876882823,0.1531916673233727,0.13331207286152855,0.7877237851662404,0.19975097342133627
000000011699,28,4,people,object,2,0.07060966675247016,0.004830586394763205,0.13628029765500715,0.11638549640193048,0.7877237851662404,0.12960211171834946
000000011699,28,5,standing,object,3,0.20007723369067906,0.12499078307034361,0.3867643962629982,0.04916553249961046,0.8312020460358056,0.3225209878220062
000000011699,28,5,standing,object,1,0.18860769494114238,0.10031720856463125,0.1970013264659298,0.11982737574816182,0.8312020460358056,0.30745166599995893
000000011699,28,5,standing,object,2,0.10120325687195732,0.09588169820321196,0.19102779501883643,0.09638878032630924,0.8312020460358056,0.18043731393445245
000000011699,28,5,standing,relation_on,3__1,0.2056692984130906,0.11588797108931337,0.26824809058289706,0.10273213484019662,0.8312020460358056,0.32974725854454406
000000011699,28,5,standing,relation_on,3__2,0.13845359815620634,0.11992174013120037,0.295163642441349,0.07949835627552623,0.8312020460358056,0.23736862618760596
000000011699,28,5,standing,relation_on,1__3,0.2056692984130906,0.11588797108931337,0.26824809058289706,0.10273213484019662,0.8312020460358056,0.32974725854454406
000000011699,28,5,standing,relation_on,1__2,0.02689969604863222,0.016216491433517475,0.03486559978849011,0.14831517691024587,0.8312020460358056,0.05211289360408787
000000011699,28,5,standing,relation_on,2__3,0.13845359815620634,0.11992174013120037,0.295163642441349,0.07949835627552623,0.8312020460358056,0.23736862618760596
000000011699,28,5,standing,relation_on,2__1,0.02689969604863222,0.016216491433517475,0.03486559978849011,0.14831517691024587,0.8312020460358056,0.05211289360408787
000000011699,28,6,on,object,3,0.22932865145054762,0.13621153706263184,0.3849935191232826,0.05364675302296412,0.7544757033248082,0.35174248773312283
000000011699,28,6,on,object,1,0.16423455063676248,0.12355812579672294,0.1848914531421294,0.13458321110944133,0.7544757033248082,0.26974985327003514
000000011699,28,6,on,object,2,0.13743111251545032,0.08949866999274542,0.20075825173834888,0.09421388633202127,0.7544757033248082,0.2325095703548832
000000011699,28,7,a,object,3,0.17507955667727423,0.09997476234541937,0.3074764463101514,0.06675953921211746,0.6624040920716112,0.2769568455559996
000000011699,28,7,a,object,1,0.1480793420416062,0.11654248244497518,0.17123165972620233,0.12473222952842708,0.6624040920716112,0.2420490240542773
000000011699,28,7,a,object,2,0.08674494433831763,0.044618672640204804,0.13899796562211172,0.12283189823205333,0.6624040920716112,0.15340126811505087
000000011699,28,8,train,object,3,0.0013298242682485309,0.0,0.07796324103215262,0.09118267544638227,0.8337595907928389,0.002655413223361657
000000011699,28,8,train,object,1,0.0,0.0,0.01632709944461964,0.2144769066051836,0.8337595907928389,0.0
000000011699,28,8,train,object,2,0.0018316950371613523,0.0,0.06170974205930694,0.11591386104909665,0.8337595907928389,0.0036553595771979556
000000011699,28,9,platform,object,3,0.004817733529957361,0.0,0.06928285003749438,0.09397514085517154,0.80306905370844,0.009578007136736585
000000011699,28,9,platform,object,1,0.0,0.0,0.005891512882877864,0.26591460294292507,0.80306905370844,0.0
000000011699,28,9,platform,object,2,0.006533345398606461,0.0,0.06339134314353786,0.10058775114501788,0.80306905370844,0.012961244958256487
000000011699,28,10,",",object,3,0.09261468180952985,0.03558490317481228,0.20936225870934025,0.07381107410813899,0.731457800511509,0.16441207030883637
000000011699,28,10,",",object,1,0.10142002782922806,0.06236465373156021,0.1433168021345289,0.12971338628178655,0.731457800511509,0.17814010160787644
000000011699,28,10,",",object,2,0.028074845619302617,0.0003704003796603892,0.06705194370098208,0.13960363029722703,0.731457800511509,0.05407421242788424
000000011699,28,11,with,object,3,0.546753492447551,0.3402775608791163,0.6535713201980176,0.024589570676679568,0.7698209718670077,0.6393900479404885
000000011699,28,11,with,object,1,0.26090053796457785,0.18734485504191842,0.2767102264759852,0.09730943218386287,0.7698209718670077,0.3897206059652985
000000011699,28,11,with,object,2,0.4105092907870415,0.30226120403286905,0.37910311520945295,0.06406835899720736,0.7698209718670077,0.5354749788140276
000000011699,28,12,one,object,3,0.11834209966877653,0.0109937278811451,0.25750726284032927,0.07318455513805502,0.7442455242966752,0.2042124778221617
000000011699,28,12,one,object,1,0.07034961509375424,0.0053046572005512995,0.10723752418657104,0.15066653885207434,0.7442455242966752,0.12854824105309548
000000011699,28,12,one,object,2,0.08878192154032982,0.012324974711174998,0.1515961171585595,0.10816316234875188,0.7442455242966752,0.15863954561174873
000000011699,28,13,person,object,3,0.06136412413615487,0.00839705269011539,0.29507566602680685,0.05945018102667471,0.887468030690537,0.11479100518491624
000000011699,28,13,person,object,1,0.07915190046694145,0.010552284227396323,0.1644909030191934,0.13435683276594826,0.887468030690537,0.1453410569523336
000000011699,28,13,person,object,2,0.0236603021911286,0.004629093854877908,0.1317673104505366,0.10755806187340386,0.887468030690537,0.04609177660998282
000000011699,28,14,wearing,object,3,0.41331698275700673,0.31301754248263414,0.6065719170558851,0.02416458128376808,0.7979539641943734,0.5445650714068507
000000011699,28,14,wearing,object,1,0.26518135248539143,0.20997852797327926,0.2611600141360306,0.0926563320821036,0.7979539641943734,0.3980725842256672
000000011699,28,14,wearing,object,2,0.26915511693745525,0.23272746251908297,0.34790824952004357,0.06888890480784231,0.7979539641943734,0.40253315493415776
000000011699,28,15,a,object,3,0.1922252284445352,0.06492453706655493,0.31191029888822175,0.06706657349083466,0.6214833759590793,0.2936303813716543
000000011699,28,15,a,object,1,0.12338907544025658,0.060403460116217646,0.15316781899979381,0.13366915439527657,0.6214833759590793,0.20589903416892175
000000011699,28,15,a,object,2,0.11916921512532345,0.04717159443769407,0.16120911769997542,0.11428051835039832,0.6214833759590793,0.19999035180055136
000000011699,28,16,red,object,3,0.268076158371448,0.09578867414971727,0.4675080155699154,0.046931902189920556,0.782608695652174,0.39935615676783653
000000011699,28,16,red,object,1,0.2859962287869265,0.20982227264133108,0.303735505609968,0.1245194581384301,0.782608695652174,0.41890717598903016
000000011699,28,16,red,object,2,0.09570738178716953,0.003140693751263274,0.16530059295977523,0.10445130783991097,0.782608695652174,0.170556889822876
000000011699,28,17,shirt,object,3,0.28733412979476897,0.15196327302187415,0.7534886476171224,0.01613959493474317,0.9181585677749361,0.43769372243744825
000000011699,28,17,shirt,object,1,0.3375358955194524,0.19380102210128095,0.4314423572179441,0.06652732982302659,0.9181585677749361,0.4936096852568735
000000011699,28,17,shirt,object,2,0.13662026943932026,0.08563776580297505,0.32372405548529215,0.07754616606698275,0.9181585677749361,0.23784904757612582
000000011699,28,18,and,object,3,0.13038360470073235,0.10805181646108489,0.2897018045902219,0.06195898115956941,0.6982097186700768,0.21973409002850272
000000011699,28,18,and,object,1,0.18170385779122541,0.16905965170632664,0.20685847721554942,0.09701933433884226,0.6982097186700768,0.2883633184520108
000000011699,28,18,and,object,2,0.010255511241618092,0.0017810194215927403,0.08463171816669372,0.13406743500663737,0.6982097186700768,0.020214111621880113
000000011699,28,19,the,object,3,0.17942508668753068,0.10906601764526924,0.34074696181801506,0.0553589464018277,0.7979539641943734,0.29297325140956737
000000011699,28,19,the,object,1,0.06636615496412027,0.03727585002328831,0.100101794937682,0.14607935891681995,0.7979539641943734,0.12254056169262191
000000011699,28,19,the,object,2,0.1824125423093461,0.1297124771303802,0.24380138758289055,0.0675577100541296,0.7979539641943734,0.29694366400503774
000000011699,28,20,other,object,3,0.15468953678966457,0.11087263954745862,0.2572535991594593,0.06221896526866607,0.7033248081841432,0.25360179448749426
000000011699,28,20,other,object,1,0.017045958029564587,0.010485271879725559,0.05040155473335307,0.17608454972311274,0.7033248081841432,0.03328520735085415
000000011699,28,20,other,object,2,0.18564451051178593,0.15287162162162163,0.2073316327241693,0.08872489653401087,0.7033248081841432,0.29375229718316465
000000011699,28,21,wearing,object,3,0.39574475951051796,0.280748213950455,0.5840781874623396,0.0264929566085449,0.8056265984654731,0.5307642842461819
000000011699,28,21,wearing,object,1,0.24919965445398648,0.19532318210068367,0.24468243234260512,0.0956710619759702,0.8056265984654731,0.38065391224551826
000000011699,28,21,wearing,object,2,0.2644351085393335,0.21375934592006884,0.3418599772379678,0.07083082496462183,0.8056265984654731,0.39817508768479737
000000011699,28,22,a,object,3,0.1527052601081241,0.022477296100681554,0.26068536928323854,0.07346747608592513,0.6112531969309463,0.24436296913586983
000000011699,28,22,a,object,1,0.08064334449021628,0.01104350138434826,0.11394429060921119,0.14471421937860585,0.6112531969309463,0.14248807207389402
000000011699,28,22,a,object,2,0.11318037533269495,0.024615263303150177,0.1488689539712056,0.1164043914682707,0.6112531969309463,0.19099574868067276
000000011699,28,23,blue,object,3,0.17712804385703965,0.09446874196038076,0.4228351069535692,0.04910990242717065,0.8286445012787724,0.29186754057714226
000000011699,28,23,blue,object,1,0.036163635924557465,0.012373389667465153,0.10520876250856526,0.12674617491303386,0.8286445012787724,0.06930276616508375
000000011699,28,23,blue,object,2,0.21950379472797274,0.1457642190225384,0.3179160089932507,0.10153510279408126,0.8286445012787724,0.34707037773973254
000000011699,28,24,shirt,object,3,0.27886330858394315,0.15478260869565216,0.7430498928791316,0.01753883015273157,0.9207161125319693,0.42807326782642696
000000011699,28,24,shirt,object,1,0.3395287487259428,0.20274167073333038,0.4326261067341389,0.06868490707337713,0.9207161125319693,0.49610928674251914
000000011699,28,24,shirt,object,2,0.12793194929885882,0.08320772265161476,0.31210354255856587,0.07909156629674154,0.9207161125319693,0.22464926282595746
000000011699,28,25,.,object,3,0.008260618924088777,0.00016273645219035514,0.13783986955017674,0.08600201274337385,0.7902813299232737,0.016350331798451523
000000011699,28,25,.,object,1,0.0,0.0,0.037673570446552854,0.19389801676386945,0.7902813299232737,0.0
000000011699,28,25,.,object,2,0.011129842275748241,0.00023413981491805105,0.10066448636303084,0.11913872569588906,0.7902813299232737,0.02195054638776679
000000011699,28,26,They,object,3,0.05602297457988378,0.030413202520027445,0.15675214535651807,0.09476746137039953,0.8491048593350383,0.10511085432967461
000000011699,28,26,They,object,1,0.049497907453732795,0.03101968620000655,0.06745652160017769,0.1960213878492184,0.8491048593350383,0.09354280956884702
000000011699,28,26,They,object,2,0.035081657333915994,0.021369752962442257,0.09154776871336934,0.12682439696116607,0.8491048593350383,0.06737946158232946
000000011699,28,27,are,object,3,0.050439370129245376,0.0049828429583120394,0.1726736249024958,0.07710036187337155,0.8772378516624041,0.09539379355661645
000000011699,28,27,are,object,1,0.05049082716446733,0.005179896402071959,0.0689882102196505,0.16254161187195829,0.8772378516624041,0.09548581554344886
