image,layer,step,token,target_type,target,obj_iou,iou_hard,io_ratio,wdp,func_iou,f1_iou
000000047121,28,9,a,object,2_cat,0.07643251247999618,0.05026481715006305,0.24573938505378487,0.10924453249696132,0.8976982097186701,0.14087088735427303
000000047121,28,9,a,object,3_second_sink,0.10384729900457877,0.08034219208515013,0.44335212806091173,0.07591655478315085,0.8976982097186701,0.18615935788952695
000000047121,28,10,sink,object,2,0.0,0.0,0.01951793116119746,0.2123643954822671,0.7033248081841432,0.0
000000047121,28,10,sink,object,3_first_cat,0.0,0.0,0.01951793116119746,0.2123643954822671,0.7033248081841432,0.0
000000047121,28,10,sink,object,1_cat,0.0,0.0,0.01951793116119746,0.2123643954822671,0.7033248081841432,0.0
000000047121,28,10,sink,object,1,0.0,0.0,0.01951793116119746,0.2123643954822671,0.7033248081841432,0.0
000000047121,28,10,sink,object,3,0.24508263040910655,0.14822164711177488,0.5506985422973397,0.0377392466914265,0.7033248081841432,0.3634992451713083
000000047121,28,10,sink,object,2_cat,0.0,0.0,0.01951793116119746,0.2123643954822671,0.7033248081841432,0.0
000000047121,28,10,sink,object,3_second_sink,0.34903480017217975,0.22043219314058826,0.5316809153167231,0.04189210635612896,0.7033248081841432,0.46654172572075636
000000047121,28,11,faucet,object,2,0.0018772785808862207,0.000688721045019399,0.07251282039705549,0.16231268641062221,0.8439897698209718,0.0037462244695912936
000000047121,28,11,faucet,object,3_first_cat,0.0018772785808862207,0.000688721045019399,0.07251282039705549,0.16231268641062221,0.8439897698209718,0.0037462244695912936
000000047121,28,11,faucet,object,1_cat,0.0018772785808862207,0.000688721045019399,0.07251282039705549,0.16231268641062221,0.8439897698209718,0.0037462244695912936
000000047121,28,11,faucet,object,1,0.0018772785808862207,0.000688721045019399,0.07251282039705549,0.16231268641062221,0.8439897698209718,0.0037462244695912936
000000047121,28,11,faucet,object,3,0.07208802694228313,0.05575731112483759,0.4798727319896256,0.050719675671564456,0.8439897698209718,0.1328305466649991
000000047121,28,11,faucet,object,2_cat,0.0018772785808862207,0.000688721045019399,0.07251282039705549,0.16231268641062221,0.8439897698209718,0.0037462244695912936
000000047121,28,11,faucet,object,3_second_sink,0.10420755986764624,0.08461619271578301,0.4096583536964002,0.06708302496426334,0.8439897698209718,0.18551015007642374
000000047121,28,12,",",object,2,0.16986860905758838,0.12361519620402349,0.250563529569892,0.18948348958664832,0.7161125319693095,0.27459961414831363
000000047121,28,12,",",object,3_first_cat,0.16986860905758838,0.12361519620402349,0.250563529569892,0.18948348958664832,0.7161125319693095,0.27459961414831363
000000047121,28,12,",",object,1_cat,0.16986860905758838,0.12361519620402349,0.250563529569892,0.18948348958664832,0.7161125319693095,0.27459961414831363
000000047121,28,12,",",object,1,0.16986860905758838,0.12361519620402349,0.250563529569892,0.18948348958664832,0.7161125319693095,0.27459961414831363
000000047121,28,12,",",object,3,0.10933572939226847,0.05948083864526534,0.3278816558723702,0.08747042001676485,0.7161125319693095,0.189707071114689
000000047121,28,12,",",object,2_cat,0.16986860905758838,0.12361519620402349,0.250563529569892,0.18948348958664832,0.7161125319693095,0.27459961414831363
000000047121,28,12,",",object,3_second_sink,0.02024059576093183,0.0021106626841233393,0.077475429776404,0.16468323407127744,0.7161125319693095,0.03936845986817933
000000047121,28,13,which,object,2,0.0,0.0,0.09692000299518364,0.17023000153129966,0.7953964194373402,0.0
000000047121,28,13,which,object,3_first_cat,0.0,0.0,0.09692000299518364,0.17023000153129966,0.7953964194373402,0.0
000000047121,28,13,which,object,1_cat,0.0,0.0,0.09692000299518364,0.17023000153129966,0.7953964194373402,0.0
000000047121,28,13,which,object,1,0.0,0.0,0.09692000299518364,0.17023000153129966,0.7953964194373402,0.0
000000047121,28,13,which,object,3,0.10288255063780166,0.017366919744348647,0.4550530240600244,0.04279740801046292,0.7953964194373402,0.18219821486646387
000000047121,28,13,which,object,2_cat,0.0,0.0,0.09692000299518364,0.17023000153129966,0.7953964194373402,0.0
000000047121,28,13,which,object,3_second_sink,0.14773670955006465,0.0264505328488016,0.3588124851324285,0.058636538158414714,0.7953964194373402,0.24918910423969426
000000047121,28,14,is,object,2,0.025281039220584563,1.1826761596139745e-05,0.1900431639669334,0.14593413326939553,0.8542199488491049,0.04910868395328916
000000047121,28,14,is,object,3_first_cat,0.025281039220584563,1.1826761596139745e-05,0.1900431639669334,0.14593413326939553,0.8542199488491049,0.04910868395328916
000000047121,28,14,is,object,1_cat,0.025281039220584563,1.1826761596139745e-05,0.1900431639669334,0.14593413326939553,0.8542199488491049,0.04910868395328916
000000047121,28,14,is,object,1,0.025281039220584563,1.1826761596139745e-05,0.1900431639669334,0.14593413326939553,0.8542199488491049,0.04910868395328916
000000047121,28,14,is,object,3,0.022992852731807498,0.001166741720227617,0.3951659431621069,0.06765917949648295,0.8542199488491049,0.04478036218592042
000000047121,28,14,is,object,2_cat,0.025281039220584563,1.1826761596139745e-05,0.1900431639669334,0.14593413326939553,0.8542199488491049,0.04910868395328916
000000047121,28,14,is,object,3_second_sink,0.01542355399940287,0.001727970281956032,0.20591928395088782,0.10439056684588448,0.8542199488491049,0.030300019410911268
000000047121,28,15,turned,object,2,0.20753944534966554,0.19395993222366192,0.2719424388836089,0.10901371629963033,0.7289002557544757,0.3230865898063626
000000047121,28,15,turned,object,3_first_cat,0.20753944534966554,0.19395993222366192,0.2719424388836089,0.10901371629963033,0.7289002557544757,0.3230865898063626
000000047121,28,15,turned,object,1_cat,0.20753944534966554,0.19395993222366192,0.2719424388836089,0.10901371629963033,0.7289002557544757,0.3230865898063626
000000047121,28,15,turned,object,1,0.20753944534966554,0.19395993222366192,0.2719424388836089,0.10901371629963033,0.7289002557544757,0.3230865898063626
000000047121,28,15,turned,object,3,0.2356432520775888,0.16145665647134577,0.5686225746462471,0.030581599370437983,0.7289002557544757,0.3561486346888063
000000047121,28,15,turned,object,2_cat,0.20753944534966554,0.19395993222366192,0.2719424388836089,0.10901371629963033,0.7289002557544757,0.3230865898063626
000000047121,28,15,turned,object,3_second_sink,0.14389381884045188,0.08517198313992819,0.30111995138655256,0.06881429880392763,0.7289002557544757,0.2403413231304793
000000047121,28,16,on,object,2,0.17371359729397864,0.13054408807028686,0.32844092931058944,0.07430256526251316,0.8746803069053708,0.2898602557418943
000000047121,28,16,on,object,3_first_cat,0.17371359729397864,0.13054408807028686,0.32844092931058944,0.07430256526251316,0.8746803069053708,0.2898602557418943
000000047121,28,16,on,object,1_cat,0.17371359729397864,0.13054408807028686,0.32844092931058944,0.07430256526251316,0.8746803069053708,0.2898602557418943
000000047121,28,16,on,object,1,0.17371359729397864,0.13054408807028686,0.32844092931058944,0.07430256526251316,0.8746803069053708,0.2898602557418943
000000047121,28,16,on,object,3,0.15590903401701123,0.09920355269192478,0.6645231158691334,0.026524951251520566,0.8746803069053708,0.2646457833558942
000000047121,28,16,on,object,2_cat,0.17371359729397864,0.13054408807028686,0.32844092931058944,0.07430256526251316,0.8746803069053708,0.2898602557418943
000000047121,28,16,on,object,3_second_sink,0.10371147365367019,0.06554173067488117,0.3421923093218643,0.0673728127276687,0.8746803069053708,0.18543570256317451
000000047121,28,16,on,relation_on,2__3_first_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2__1_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2__1,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2__3,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2__2_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2__3_second_sink,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3_first_cat__2,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3_first_cat__1_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3_first_cat__1,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3_first_cat__3,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3_first_cat__2_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3_first_cat__3_second_sink,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,1_cat__2,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1_cat__3_first_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1_cat__1,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1_cat__3,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1_cat__2_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1_cat__3_second_sink,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,1__2,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1__3_first_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1__1_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1__3,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1__2_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,1__3_second_sink,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3__2,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3__3_first_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3__1_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3__1,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3__2_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,3__3_second_sink,0.1297710416411157,0.09164305851848295,0.4716755974786532,0.05420660224919911,0.8746803069053708,0.22601029844667986
000000047121,28,16,on,relation_on,2_cat__2,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2_cat__3_first_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2_cat__1_cat,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2_cat__1,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2_cat__3,0.24613722769970453,0.18596495316213824,0.47154957151622545,0.06094520753669438,0.8746803069053708,0.3841684827692734
000000047121,28,16,on,relation_on,2_cat__3_second_sink,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3_second_sink__2,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3_second_sink__3_first_cat,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3_second_sink__1_cat,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3_second_sink__1,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,16,on,relation_on,3_second_sink__3,0.1297710416411157,0.09164305851848295,0.4716755974786532,0.05420660224919911,0.8746803069053708,0.22601029844667986
000000047121,28,16,on,relation_on,3_second_sink__2_cat,0.2714419283482703,0.3362152742870547,0.20394574155034603,0.1061807301355962,0.8746803069053708,0.41430992592532284
000000047121,28,17,.,object,2,0.21180025700746927,0.1540413193185937,0.29081511866602044,0.15035905151697818,0.7953964194373402,0.33452287919435114
000000047121,28,17,.,object,3_first_cat,0.21180025700746927,0.1540413193185937,0.29081511866602044,0.15035905151697818,0.7953964194373402,0.33452287919435114
000000047121,28,17,.,object,1_cat,0.21180025700746927,0.1540413193185937,0.29081511866602044,0.15035905151697818,0.7953964194373402,0.33452287919435114
000000047121,28,17,.,object,1,0.21180025700746927,0.1540413193185937,0.29081511866602044,0.15035905151697818,0.7953964194373402,0.33452287919435114
000000047121,28,17,.,object,3,0.13234848706900762,0.06610408625049914,0.530706831085732,0.05213083144491713,0.7953964194373402,0.2269363313004996
000000047121,28,17,.,object,2_cat,0.21180025700746927,0.1540413193185937,0.29081511866602044,0.15035905151697818,0.7953964194373402,0.33452287919435114
000000047121,28,17,.,object,3_second_sink,0.03723009571863174,0.00394376994921014,0.241059175564412,0.1251185377854644,0.7953964194373402,0.07113077542182747
000000047121,28,18,The,object,2,0.011012497328428891,0.00041181535696903896,0.13393499134699474,0.1702611259889882,0.8976982097186701,0.021758077811995808
000000047121,28,18,The,object,3_first_cat,0.011012497328428891,0.00041181535696903896,0.13393499134699474,0.1702611259889882,0.8976982097186701,0.021758077811995808
000000047121,28,18,The,object,1_cat,0.011012497328428891,0.00041181535696903896,0.13393499134699474,0.1702611259889882,0.8976982097186701,0.021758077811995808
000000047121,28,18,The,object,1,0.011012497328428891,0.00041181535696903896,0.13393499134699474,0.1702611259889882,0.8976982097186701,0.021758077811995808
000000047121,28,18,The,object,3,0.09555817224348281,0.05805455822882148,0.6207765704400475,0.029517236446875542,0.8976982097186701,0.17272962289454788
000000047121,28,18,The,object,2_cat,0.011012497328428891,0.00041181535696903896,0.13393499134699474,0.1702611259889882,0.8976982097186701,0.021758077811995808
000000047121,28,18,The,object,3_second_sink,0.13753281712139842,0.08960555055891045,0.48785790732080514,0.04569483478200175,0.8976982097186701,0.23852253363058887
000000047121,28,19,cat,object,2,0.5172251840568672,0.40758571042922703,0.5916452186572173,0.04860980443512832,0.8132992327365729,0.6323203693762635
000000047121,28,19,cat,object,3_first_cat,0.5172251840568672,0.40758571042922703,0.5916452186572173,0.04860980443512832,0.8132992327365729,0.6323203693762635
000000047121,28,19,cat,object,1_cat,0.5172251840568672,0.40758571042922703,0.5916452186572173,0.04860980443512832,0.8132992327365729,0.6323203693762635
000000047121,28,19,cat,object,1,0.5172251840568672,0.40758571042922703,0.5916452186572173,0.04860980443512832,0.8132992327365729,0.6323203693762635
000000047121,28,19,cat,object,3,0.2492944089015531,0.15578614933453644,0.7682523129503931,0.01937632991383705,0.8132992327365729,0.3816152168435408
000000047121,28,19,cat,object,2_cat,0.5172251840568672,0.40758571042922703,0.5916452186572173,0.04860980443512832,0.8132992327365729,0.6323203693762635
000000047121,28,19,cat,object,3_second_sink,0.03429497528625717,0.003797324062068081,0.18069223207797366,0.10672195747248381,0.8132992327365729,0.06581469486936704
000000047121,28,20,is,object,2,0.026453137812937146,0.0,0.1722954153596103,0.1542189513881144,0.8414322250639387,0.051293692835376145
000000047121,28,20,is,object,3_first_cat,0.026453137812937146,0.0,0.1722954153596103,0.1542189513881144,0.8414322250639387,0.051293692835376145
000000047121,28,20,is,object,1_cat,0.026453137812937146,0.0,0.1722954153596103,0.1542189513881144,0.8414322250639387,0.051293692835376145
000000047121,28,20,is,object,1,0.026453137812937146,0.0,0.1722954153596103,0.1542189513881144,0.8414322250639387,0.051293692835376145
000000047121,28,20,is,object,3,0.02839012303647592,0.0006843123937145396,0.38521377944856267,0.07040959713308514,0.8414322250639387,0.054926996181669
000000047121,28,20,is,object,2_cat,0.026453137812937146,0.0,0.1722954153596103,0.1542189513881144,0.8414322250639387,0.051293692835376145
000000047121,28,20,is,object,3_second_sink,0.021721325120692525,0.0010169388622427297,0.21360687019189345,0.10457489322083241,0.8414322250639387,0.042349412624745675
000000047121,28,21,positioned,object,2,0.11338788178034845,0.10204133707578464,0.25252173543107986,0.09914398497489987,0.8976982097186701,0.2013440780836017
000000047121,28,21,positioned,object,3_first_cat,0.11338788178034845,0.10204133707578464,0.25252173543107986,0.09914398497489987,0.8976982097186701,0.2013440780836017
000000047121,28,21,positioned,object,1_cat,0.11338788178034845,0.10204133707578464,0.25252173543107986,0.09914398497489987,0.8976982097186701,0.2013440780836017
000000047121,28,21,positioned,object,1,0.11338788178034845,0.10204133707578464,0.25252173543107986,0.09914398497489987,0.8976982097186701,0.2013440780836017
000000047121,28,21,positioned,object,3,0.11534084134537216,0.07797666814060257,0.5870397288549886,0.03276446478213761,0.8976982097186701,0.2044171281934917
000000047121,28,21,positioned,object,2_cat,0.11338788178034845,0.10204133707578464,0.25252173543107986,0.09914398497489987,0.8976982097186701,0.2013440780836017
000000047121,28,21,positioned,object,3_second_sink,0.09137735892638532,0.05126386787695411,0.33833236213289186,0.10638093262386111,0.8976982097186701,0.16587062529389782
000000047121,28,22,near,object,2,0.10093426010016995,0.06597603366264179,0.23287869725502836,0.11076984166686707,0.7851662404092071,0.17887400692309355
000000047121,28,22,near,object,3_first_cat,0.10093426010016995,0.06597603366264179,0.23287869725502836,0.11076984166686707,0.7851662404092071,0.17887400692309355
000000047121,28,22,near,object,1_cat,0.10093426010016995,0.06597603366264179,0.23287869725502836,0.11076984166686707,0.7851662404092071,0.17887400692309355
000000047121,28,22,near,object,1,0.10093426010016995,0.06597603366264179,0.23287869725502836,0.11076984166686707,0.7851662404092071,0.17887400692309355
000000047121,28,22,near,object,3,0.16595768051686088,0.0956226572931581,0.6045217811098224,0.029870538043431434,0.7851662404092071,0.2740008219992707
000000047121,28,22,near,object,2_cat,0.10093426010016995,0.06597603366264179,0.23287869725502836,0.11076984166686707,0.7851662404092071,0.17887400692309355
000000047121,28,22,near,object,3_second_sink,0.1513471650430033,0.09604219574135574,0.37522185041215533,0.058892181985688664,0.7851662404092071,0.2537767935441915
000000047121,28,22,near,relation_next_to,2__3_first_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2__1_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2__1,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2__3,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,2__2_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2__3_second_sink,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3_first_cat__2,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,3_first_cat__1_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,3_first_cat__1,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,3_first_cat__3,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3_first_cat__2_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,3_first_cat__3_second_sink,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,1_cat__2,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1_cat__3_first_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1_cat__1,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1_cat__3,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,1_cat__2_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1_cat__3_second_sink,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,1__2,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1__3_first_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1__1_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1__3,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,1__2_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,1__3_second_sink,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3__2,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3__3_first_cat,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3__1_cat,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3__1,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3__2_cat,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3__3_second_sink,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,2_cat__2,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2_cat__3_first_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2_cat__1_cat,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2_cat__1,0.2000015072271542,0.11016905737704918,0.43078087101291357,0.08378817945767741,0.7851662404092071,0.31879734569565515
000000047121,28,22,near,relation_next_to,2_cat__3,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,2_cat__3_second_sink,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3_second_sink__2,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3_second_sink__3_first_cat,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3_second_sink__1_cat,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3_second_sink__1,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,22,near,relation_next_to,3_second_sink__3,0.18715648207486713,0.10035856098040047,0.8745789809329207,0.004964634884632641,0.7851662404092071,0.3022637402189137
000000047121,28,22,near,relation_next_to,3_second_sink__2_cat,0.0,0.0,0.02027696250086644,0.257460433434717,0.7851662404092071,0.0
000000047121,28,23,a,object,2,0.09546052013895409,0.051531766419999236,0.26280606070850315,0.10434480802336331,0.8797953964194374,0.17223320511489215
000000047121,28,23,a,object,3_first_cat,0.09546052013895409,0.051531766419999236,0.26280606070850315,0.10434480802336331,0.8797953964194374,0.17223320511489215
000000047121,28,23,a,object,1_cat,0.09546052013895409,0.051531766419999236,0.26280606070850315,0.10434480802336331,0.8797953964194374,0.17223320511489215
000000047121,28,23,a,object,1,0.09546052013895409,0.051531766419999236,0.26280606070850315,0.10434480802336331,0.8797953964194374,0.17223320511489215
000000047121,28,23,a,object,3,0.12626713385340915,0.07526594709418392,0.728801371985539,0.021753987426216932,0.8797953964194374,0.22083963916870775
000000047121,28,23,a,object,2_cat,0.09546052013895409,0.051531766419999236,0.26280606070850315,0.10434480802336331,0.8797953964194374,0.17223320511489215
000000047121,28,23,a,object,3_second_sink,0.11795811101377718,0.07946008213963739,0.46771904229873446,0.06898447037087209,0.8797953964194374,0.20802533344579724
000000047121,28,24,soap,object,2,0.022670002274277918,0.013605103655562965,0.09664874005015425,0.26847132390565714,0.8491048593350383,0.04416096389081757
000000047121,28,24,soap,object,3_first_cat,0.022670002274277918,0.013605103655562965,0.09664874005015425,0.26847132390565714,0.8491048593350383,0.04416096389081757
000000047121,28,24,soap,object,1_cat,0.022670002274277918,0.013605103655562965,0.09664874005015425,0.26847132390565714,0.8491048593350383,0.04416096389081757
000000047121,28,24,soap,object,1,0.022670002274277918,0.013605103655562965,0.09664874005015425,0.26847132390565714,0.8491048593350383,0.04416096389081757
000000047121,28,24,soap,object,3,0.060577014330454586,0.04041805717747886,0.38958843477793853,0.07652837325370505,0.8491048593350383,0.11308620897267942
